weight logl metal tau age EBVgal Tdust fracPAH incl EBVbbb GA SB TO BB
0.000000000000000000e+00 -1.327996376320367813e+09 2.995245268853403142e-01 1.099587418495919700e+01 9.419094119938403509e+00 7.631962378161581961e-01 2.103494802351578485e+01 2.634280611247490772e-02 6.815242639155687243e+01 9.710657019451194305e-01 -8.436920162584478078e-01 7.467514381641343846e+00 5.543883629334057872e+00 8.201932995248263580e+00
0.000000000000000000e+00 -1.135393734027445555e+09 8.172054692159613776e-01 7.953458643034531761e+00 7.074544426265604535e+00 3.346333330157241215e-01 3.209346354215487906e+01 2.317999195949464394e-03 3.537229345178220541e+01 5.418483959428971319e-01 9.235521684008432430e+00 6.055990107548030466e-01 2.042802963547671879e+00 -5.430739178216525076e+00
0.000000000000000000e+00 -9.233493221844414473e+08 9.879771023230179416e-01 1.053342435300316104e+01 8.034578183073119106e+00 6.226117166244991008e-01 2.208292603770023277e+01 5.142258909367477399e-02 2.929427600172703805e+01 4.834288484609916559e-02 3.071494987454563841e-01 2.794189007051333107e-01 9.985219195998045194e+00 -7.181775198906676927e+00
0.000000000000000000e+00 -9.136107070835719109e+08 9.140274899079479098e-01 4.970954548030630527e+00 1.047496033583458441e+01 5.424951892859393165e-01 4.032446863699792061e+01 3.534375389389460970e-02 5.131437497580706264e+01 6.942089450789389327e-01 -7.014626045620168782e+00 9.548543816262867523e+00 -6.294242280203377504e+00 -9.625746669960568269e+00
0.000000000000000000e+00 -6.844096465705599785e+08 1.928323428760644331e+00 6.264333691092309309e+00 9.760080014479488142e+00 1.988548753521781620e-01 2.246330801301358093e+01 3.472838674678780518e-02 6.950175506739535081e+01 6.466473513787940330e-02 -6.523496055757522782e-01 -4.173807368902928694e+00 -7.097422849117580590e+00 7.044155970062210059e+00
0.000000000000000000e+00 -5.789432130969318151e+08 1.215051092910866659e+00 1.260476246928052291e+01 1.026718417136724426e+01 3.178006186913915898e-01 3.463904838299590239e+01 5.270170932587413953e-02 5.836159797193433718e+01 8.570586295067905702e-01 -8.930998777689907797e+00 9.789777197070403503e+00 4.407849744108919054e+00 -3.413903431374862407e+00
0.000000000000000000e+00 -5.182221358036916852e+08 1.041178325701899388e+00 1.259030073738772337e+01 1.222413047030273248e+01 8.481378538155419367e-02 3.448099184955867713e+01 3.893363201934152418e-02 3.781568409009754816e+01 8.084974228279695474e-03 3.122917791509138397e+00 9.853786526761243891e+00 1.660423044113530366e+00 -7.899045311942794356e+00
0.000000000000000000e+00 -4.237738015058580637e+08 1.076032189897919933e+00 9.874846832634524674e+00 7.525618879615927348e+00 1.394416046201742976e-01 2.997378042803744336e+01 2.075455401216533616e-02 3.839358726744531225e+01 7.720735690111398819e-01 -4.798519549038520182e+00 -9.139112854281048470e+00 7.699299863172974767e-01 7.823378753230223026e+00
0.000000000000000000e+00 -4.178995935173023343e+08 9.817444570429321171e-01 5.017558803440572923e+00 7.831766991427597802e+00 4.439295719275491714e-01 2.832238790716445465e+01 4.057850438320199926e-02 2.990204918356887021e+01 3.246829689270799291e-01 -1.453846076659129238e+00 -4.796539764991418764e-01 9.813226250381777760e+00 -7.116932841374925545e+00
0.000000000000000000e+00 -3.983209312125874162e+08 1.308304576613927184e+00 8.470917491218857620e+00 7.072579414118205676e+00 4.008378098658313959e-01 2.960714594775547681e+01 3.625862123873919290e-02 6.437527344995465306e+00 4.487225677067645524e-01 -1.478967242251034264e+00 -8.738116915908575422e+00 9.725649672589902650e+00 -9.375907874512595441e+00
0.000000000000000000e+00 -3.877178401835001111e+08 1.695690479214548185e+00 1.243651457376690317e+01 1.133250129279456075e+01 5.092619775825011352e-01 1.911578253759643786e+01 1.424282991331282319e-02 1.095823142635160785e+01 6.198220592258214534e-01 -1.097661527950196003e+00 3.326878250998499098e+00 -3.285774888737367228e+00 7.687062100510736684e+00
0.000000000000000000e+00 -3.059186874744613767e+08 1.619159531617459624e+00 6.827101523925803050e+00 9.754505443559200017e+00 6.951943136986774574e-01 4.078302228409661723e+01 1.442373777288881789e-02 5.360303766190614994e+01 8.383634368800439995e-01 1.411847784504196568e+00 5.804769599896717480e+00 5.074902254862553974e+00 7.798717477234962558e+00
0.000000000000000000e+00 -2.456598281844661832e+08 5.557227220941837187e-01 1.221090050872471089e+01 8.114204742415669358e+00 3.791268404636264910e-01 2.296556316513196805e+01 2.755346895019869860e-02 4.929843414510271060e+01 9.678192184213125770e-01 -3.440411324354979428e-01 3.148910705858373404e+00 -6.914030895593263892e-01 7.834023763358896275e+00
0.000000000000000000e+00 -2.208011055872062743e+08 1.577395514142953870e+00 2.469955976503944939e+00 1.046371161459748933e+01 1.340932413410995117e-01 2.003191952347415494e+01 5.072412354886948055e-02 3.912236457276248025e+00 2.282657755906993824e-01 6.275415169432466911e+00 -8.866642933261413617e+00 -7.785512895723590177e+00 7.128646992319570330e+00
0.000000000000000000e+00 -2.089951312154378295e+08 8.662169381881899000e-01 1.947295383432712912e+00 7.969865675809013617e+00 5.677286768269643735e-01 3.418041935563190492e+01 2.931411118269694471e-02 6.548139516581167641e+01 2.507056738007287233e-01 6.633072516563064625e+00 6.339953344758892939e-01 -4.545062313379850671e+00 7.151057029003847987e+00
0.000000000000000000e+00 -2.024004915962450206e+08 3.917978937062323030e-01 1.392441835418819940e+00 7.469797593169420047e+00 2.930009641380827423e-01 3.405000624903184558e+01 3.621177483757854337e-02 3.349142653606755715e+01 2.459741295725959009e-01 3.150907825161418430e+00 9.721482271318084400e+00 -8.801507336840179718e+00 -4.377376638798011754e+00
0.000000000000000000e+00 -1.712183489488110244e+08 9.977396879636220017e-01 3.256244520430043643e+00 1.003708070495006410e+01 1.578922887564212507e-01 2.823220121446913922e+01 4.975385885081830273e-02 4.933139296978433208e+01 4.948663264547421559e-01 -2.660501498521208319e+00 9.274275860112563663e+00 -9.595291997903849790e-01 7.392601657436056684e+00
0.000000000000000000e+00 -1.552333111153840423e+08 2.976896343095833952e-01 1.162047011989723089e+01 1.146711753329433492e+01 7.225606240561548155e-02 4.006205373164573302e+01 2.001108722512453739e-02 8.998232116692638272e+01 2.763349448863284819e-01 7.623808722898381518e+00 -4.352893927328532087e+00 2.833151749628759930e+00 7.123131717594993972e+00
0.000000000000000000e+00 -1.462014489271537960e+08 1.301165144474027757e+00 1.173743305692071281e+01 7.586078833218393491e+00 5.574342369854369261e-01 2.111436164931088655e+01 3.654568244206248678e-02 4.074842748320857311e+01 1.814397688940233566e-01 8.470190498458173067e+00 -1.045294501248061891e-01 9.629629963942786475e+00 -3.268097747644988615e+00
0.000000000000000000e+00 -1.134417760122426897e+08 3.484248552608063543e-01 7.699344400910919539e+00 1.221974710330438363e+01 7.083142504946196016e-01 2.713674880568477832e+01 4.292941863712437800e-02 3.820238312921162560e+00 7.416333815900121307e-01 5.725022437719196944e+00 6.698533422849553887e+00 4.432758307119925689e+00 7.515800643242133816e+00
0.000000000000000000e+00 -8.815118532406927645e+07 1.620722729423043740e+00 2.990522657680096952e+00 7.340875760065162403e+00 2.493056489415089172e-01 3.662096817829348794e+01 3.797347023480920902e-02 7.147682852058332514e+01 9.788400429921503276e-01 -4.186607590823053116e+00 9.304142587860489755e+00 4.984570972393598254e+00 -4.832231441047090570e+00
0.000000000000000000e+00 -8.516574281587512791e+07 2.740576048461163539e-01 1.128089355026321527e+01 1.049667081675399416e+01 6.596514682186902512e-01 2.860954635049503381e+01 1.477235129739212609e-02 8.168773695297555548e+01 8.935591342182496177e-01 1.481820893785901205e+00 7.309028252239215817e+00 -3.817125752708827591e+00 7.558109375240228189e+00
0.000000000000000000e+00 -7.809804995882914960e+07 1.744213562572724641e+00 1.284977457029035897e+01 1.155933429055885142e+01 1.805193092510491981e-01 1.505298290007016249e+01 3.982582128465105009e-02 8.691248037731729426e+01 8.425804941830431494e-01 -2.318900105911603227e+00 -3.150859883373547277e+00 9.754257513560538939e+00 -6.076496729959782073e+00
0.000000000000000000e+00 -4.741161560768480599e+07 1.103423850440194753e+00 1.186745624404393418e+01 7.433471602850379334e+00 7.115206700252750815e-01 2.969923365414884842e+01 7.483141484396023738e-03 8.055353671192978027e+01 5.061875967298137269e-01 -8.383531469841120298e+00 -3.020552918709904944e+00 3.705516704027560948e+00 7.131301681748940524e+00
0.000000000000000000e+00 -4.488523659862380475e+07 9.111574443191550188e-01 2.105066513704380249e+00 8.998563269612979809e+00 7.731478798491042692e-01 2.586762606374945150e+01 6.829391273067143310e-03 8.388980546460642529e+01 8.993729009499383809e-01 -5.464072170187832533e+00 -1.144192158108307211e+00 9.613027551644830027e+00 -8.591298610241633327e-01
0.000000000000000000e+00 -4.433335360742443055e+07 1.374102525394912844e+00 1.255854634583370633e+01 8.707016549384047011e+00 1.107536604794321228e-01 3.177668858958024600e+01 1.594845617815067104e-02 6.277484227882303003e+01 2.208408848144807202e-01 8.706079779379809480e-01 9.738623473367606920e+00 2.671026279180141572e+00 2.069653364963068398e+00
0.000000000000000000e+00 -3.946096765289226919e+07 1.134697838686644644e+00 7.978372765332116145e+00 1.181109103951354911e+01 3.036860893672704287e-01 1.600579780884594783e+01 3.194702172894287040e-02 6.360375714502408684e-01 5.243421093420511658e-01 6.227104117118010151e+00 2.765933634664392571e-01 8.720512950152773612e+00 7.075752353286056007e+00
0.000000000000000000e+00 -3.797168104224157333e+07 5.962365126146285110e-01 6.002138415024413476e+00 7.670440590850060580e+00 5.698265955839189045e-01 2.705201910633336126e+01 4.276803113905254528e-02 8.716919559879579538e+01 2.708523609353793438e-01 5.190385925355434082e+00 9.898955411279448668e+00 -7.366111983104022265e+00 5.090113608574288406e+00
