#Table1
sii_6717_flux,sii_6731_flux,nii_6584_flux,oi_6300_flux,oiii_5007_flux,h_alpha_flux,h_beta_flux,h_alpha_eqw,nii_6584_eqw,oiii_sigma,w1mpro,w2mpro,w3mpro,z,class,subclass,bestobjid
140.9618,96.51478,225.7765,17.19954,65.40544,714.303,175.6821,-39.80858,-12.81679,18.45076,13.681,13.513,9.809,0.03101538,GALAXY,STARFORMING,1237648704064389640
391.4777,332.312,1403.331,65.46939,125.1398,2792.747,574.1869,-55.42098,-27.3723,131.02,12.024,11.712,7.494,0.04280036,GALAXY,STARBURST,1237648704064454738
83.99315,59.28047,218.439,18.56938,54.19896,338.8431,56.11977,-19.40304,-12.25965,152.56,12.462,11.943,8.358,0.042782,GALAXY,STARFORMING,1237648704064454771
160.6607,114.0375,402.0192,21.92739,134.981,995.3118,237.2232,-47.05578,-19.34602,108.6972,13.463,12.955,9.701,0.07828388,GALAXY,STARBURST,1237655693558087919
62.33071,49.60544,155.0914,8.865487,22.12913,359.3312,85.75643,-28.78092,-12.05427,78.68952,,,,0.1093267,GALAXY,STARFORMING,1237655693558153341
31.36674,22.80398,110.749,7.043934,34.07019,225.9819,51.4083,-28.77097,-13.09005,74.33313,14.575,13.93,10.616,0.2168106,GALAXY,STARFORMING,1237648703527387641
47.15461,38.80203,103.2716,8.629092,27.20285,228.4066,59.07413,-16.81067,-7.621093,66.9277,14.383,14.301,10.984,0.07733326,GALAXY,STARFORMING,1237648703527452689
17.10973,10.72221,13.77072,4.918314,19.69756,68.21487,26.31979,-13.35585,-2.994003,33.39745,15.517,15.421,12.72,0.04070121,GALAXY,STARFORMING,1237648673992933836
29.42928,19.80257,73.36965,7.245112,14.49791,167.3505,31.79753,-7.203444,-3.053353,89.89319,12.918,12.818,9.656,0.0778144,GALAXY,STARFORMING,1237655693557957095
33.05825,21.72109,29.51167,6.970016,30.85561,126.2541,41.20406,-23.73501,-6.197915,40.87518,15.318,15.288,12.44,0.04261893,GALAXY,STARFORMING,1237655693557956912
34.53873,20.19479,87.42171,9.236565,12.72068,166.1698,36.27991,-12.00017,-6.229145,135.9063,13.924,13.736,10.501,0.0858722,GALAXY,,1237648673992868223
19.17682,24.12607,76.29282,12.58314,101.0249,54.41082,18.03736,-4.427599,-8.014669,85.11848,14.572,14.276,11.881,0.09888209,GALAXY,,1237655499216453985
109.1514,68.9492,219.4938,16.30346,66.54054,540.9011,130.6193,-30.79104,-12.44104,106.1024,13.619,13.458,9.759,0.05510814,GALAXY,STARFORMING,1237655693021020182
330.7048,237.0613,274.9168,54.2067,1202.454,2240.968,580.7932,-122.5829,-15.25466,38.82627,14.038,13.814,10.09,0.04204565,GALAXY,STARBURST,1237655693021020764
52.36605,44.85271,154.3115,15.7834,20.5106,305.6267,51.66156,-19.0667,-9.91947,187.373,13.723,13.465,10.13,0.09880585,GALAXY,STARFORMING,1237655499216519405
141.7525,104.0147,451.9835,33.47515,47.94415,1073.56,209.8395,-32.271,-13.6641,103.9976,12.279,12.054,7.703,0.07957811,GALAXY,STARFORMING,1237655693557891176
87.90608,64.2209,73.53899,12.84053,221.4085,470.6405,139.5683,-58.38882,-8.360798,51.34822,15.211,15.047,11.71,0.0550202,GALAXY,STARBURST,1237651735782490424
32.49988,30.33027,61.23304,7.542912,19.73727,172.0468,49.40925,-33.98452,-9.349013,1,14.99,14.621,10.663,0.1470251,GALAXY,,1237648675066544505
44.2879,25.8698,59.55577,8.843303,32.92941,166.8937,39.65533,-16.9277,-5.889562,75.31043,14.203,13.96,10.51,0.09305459,GALAXY,STARFORMING,1237648705137934473
35.33224,39.35459,104.5536,12.22111,47.46178,232.4827,62.98492,-13.81083,-6.247955,76.60319,13.998,13.802,10.838,0.0930891,GALAXY,STARFORMING,1237648705138000325
44.84072,37.0277,85.79846,12.16615,64.102,116.4521,15.68985,-8.19992,-6.222687,100.2391,13.924,13.848,10.996,0.05060026,GALAXY,AGN,1237648675066609956
83.14187,52.47066,193.2917,18.78455,34.75675,413.7424,91.95893,-14.16496,-6.992826,84.05369,12.302,12.221,8.56,0.03862771,GALAXY,STARFORMING,1237648675066675556
16.87053,10.74122,15.84106,6.552043,18.2334,52.55856,10.05082,-7.225853,-1.928305,69.95351,14.105,14.014,11.306,0.05500096,GALAXY,,1237648704600998285
24.92031,19.03473,21.127,7.914433,13.87376,83.23186,16.26555,-11.83335,-2.596343,59.06174,14.814,14.783,11.76,0.050169,GALAXY,STARFORMING,1237651735782687139
53.48496,40.07598,83.88355,6.859624,16.01685,244.7394,45.65725,-21.89523,-7.710235,40.69577,14.009,13.852,10.077,0.04998655,GALAXY,STARFORMING,1237648705138196873
35.73731,30.81083,71.9898,8.962811,10.55414,99.96673,18.40859,-7.593712,-5.032518,123.3784,13.959,13.797,11.081,0.09369648,GALAXY,STARFORMING,1237648675066675633
45.30558,33.82578,54.51806,10.29047,62.65844,232.6203,69.26829,-53.40554,-11.88441,43.15293,15.421,15.327,11.475,0.09229128,GALAXY,STARBURST,1237648705138000348
42.76203,33.94254,111.2646,11.33381,20.78987,202.8113,43.51983,-12.26899,-6.634489,147.2277,13.3,13.066,9.529,0.09375454,GALAXY,STARFORMING,1237648674529739178
72.00639,50.82588,168.9425,10.84303,28.07839,390.535,97.96963,-19.01583,-8.172373,81.40758,13.492,13.308,9.919,0.0894393,GALAXY,STARFORMING,1237648704601194939
76.98041,51.08618,72.13739,10.99343,128.9001,364.1074,124.2428,-54.4153,-10.26437,43.62351,15.253,15.22,11.788,0.03247265,GALAXY,STARBURST,1237648675066937657
52.9314,43.66903,108.5769,10.56628,16.77982,298.8959,63.76425,-27.22803,-10.39767,85.93575,14.145,13.846,9.999,0.06984673,GALAXY,STARFORMING,1237648675603677570
20.26754,13.98953,39.47774,3.996873,15.22911,125.3846,31.91326,-22.34315,-6.577131,60.56869,14.901,14.736,11.622,0.1261999,GALAXY,STARFORMING,1237648675066806831
124.0778,86.15226,237.9143,14.96213,111.2744,789.6883,214.836,-102.4232,-31.53794,47.70193,,,,0.05054493,GALAXY,STARBURST,1237648705138262438
74.02739,60.63968,205.7493,9.756214,27.07396,592.8839,131.2349,-19.9744,-6.875732,77.39805,13.281,13.11,9.159,0.0505862,GALAXY,STARFORMING,1237648705138262430
67.02491,55.96954,144.4604,14.38081,23.27838,346.1634,75.16831,-11.97434,-4.846132,145.9283,13.14,12.961,9.976,0.08833686,GALAXY,STARFORMING,1237648705138131200
53.26785,42.49949,154.4382,10.61382,74.44096,183.7624,30.22486,-9.501188,-7.880474,170.7232,13.463,13.204,10.277,0.102413,GALAXY,AGN,1237648704601260505
31.79757,24.06026,54.79547,7.348633,11.39685,157.9129,36.8433,-24.0436,-8.450137,65.38599,14.717,14.525,10.451,0.09345034,GALAXY,STARFORMING,1237648704601391573
22.85181,15.39066,46.34338,6.278159,11.13934,138.4208,29.72011,-17.46447,-6.150182,24.41797,14.253,14.036,10.777,0.07173038,GALAXY,STARFORMING,1237648705138262473
82.96522,58.92394,215.2052,14.0729,36.19632,588.2425,126.1897,-16.60739,-6.186993,83.59929,12.03,11.961,8.489,0.03263752,GALAXY,STARFORMING,1237648705138327878
34.81411,16.38623,46.03381,11.9241,42.91596,72.50342,22.09346,-2.082603,-1.117149,112.2309,13.073,13.068,11.847,0.03968028,GALAXY,,1237648704601457120
93.46621,63.82064,84.01693,20.75112,217.3767,468.9599,135.5117,-34.42126,-6.247245,51.72715,14.443,14.283,10.676,0.04233624,GALAXY,STARFORMING,1237648673993195770
36.49629,23.7251,20.68836,5.540231,48.87321,140.5373,36.43588,-20.71873,-3.145419,41.99419,15.198,14.984,11.926,0.05107203,GALAXY,STARFORMING,1237648673993130415
56.98375,34.22347,121.7106,6.318912,20.82659,364.1379,89.94938,-31.25006,-9.769287,79.68516,14.383,14.069,10.363,0.1074836,GALAXY,STARFORMING,1237648705138328280
15.40183,12.6135,34.83563,4.761556,8.719085,98.352,28.61995,-15.99779,-5.109146,28.87947,14.756,14.685,11.374,0.08824875,GALAXY,STARFORMING,1237648705138459145
25.80686,16.49389,48.00069,5.61692,7.247355,131.7778,31.09846,-9.775141,-3.648677,56.49035,,,,0.03213125,GALAXY,STARFORMING,1237648674530197810
22.12196,12.41443,32.50469,6.515104,13.65384,68.23912,20.1456,-4.869863,-2.436623,73.47562,13.528,13.368,10.451,0.03249471,GALAXY,STARFORMING,1237648674530066790
67.39359,47.62953,150.3698,15.53464,20.54095,308.3335,57.21908,-21.87653,-10.51669,96.61971,13.825,13.415,9.602,0.05020094,GALAXY,STARFORMING,1237648675603808687
171.61,115.7697,150.7713,27.69003,303.1073,910.5163,227.1562,-63.45976,-10.40425,44.9768,14.135,14.054,10.254,0.03276557,GALAXY,STARBURST,1237648675603874096
78.56445,54.63075,224.3706,16.46105,29.49731,580.3142,115.2525,-28.48224,-10.78221,132.7403,13.043,12.783,8.944,0.1030128,GALAXY,STARFORMING,1237648704601719101
15.14121,12.76048,40.76055,5.509817,10.97579,90.49546,23.89199,-6.673383,-3.586764,25.52624,14.232,14.096,11.496,0.118786,GALAXY,STARFORMING,1237651735783080351
92.28903,68.30813,183.5081,11.60476,29.20909,562.5273,113.6451,-46.12181,-14.70869,71.79763,14.005,13.718,9.572,0.1017071,GALAXY,STARBURST,1237648675067134405
33.2573,23.75068,88.94033,8.315402,12.56466,226.5638,53.35083,-19.77187,-8.270264,85.41872,14.174,13.891,10.108,0.1189076,GALAXY,STARFORMING,1237651735783080397
29.4045,16.06186,20.26695,4.431947,45.64586,124.4633,39.31635,-27.06546,-5.45679,40.64931,,,,0.04336075,GALAXY,STARFORMING,1237648704601849945
56.54896,45.39674,200.0599,16.90128,62.23372,314.7285,84.13228,-14.00758,-9.132957,145.2265,13.834,13.433,10.073,0.1240053,GALAXY,STARFORMING,1237648705138786747
66.96297,42.76043,44.61097,16.71785,71.38357,238.5885,73.3538,-13.44203,-2.81121,61.49628,14.338,14.304,11.281,0.03229691,GALAXY,STARFORMING,1237648704601784812
63.11774,45.47894,132.1969,8.900225,18.45916,460.011,109.5672,-32.06396,-8.793276,74.2557,13.33,13.148,9.164,0.04323304,GALAXY,STARFORMING,1237668649851879723
42.5119,31.13043,26.41394,7.61951,54.21509,151.8126,50.87798,-24.34597,-4.934025,49.61525,15.511,15.685,12.656,0.03254654,GALAXY,STARFORMING,1237648704601915871
181.8551,133.4956,263.7397,26.71797,196.2593,979.9578,257.5432,-71.10868,-19.28084,59.65714,14.582,14.297,10.272,0.07785824,GALAXY,STARBURST,1237648705138786851
104.4344,72.38194,161.0698,10.04842,53.24442,552.1008,124.5216,-49.09117,-14.55896,58.67391,14.53,14.499,10.437,0.05311374,GALAXY,STARBURST,1237648675067265539
19.2533,12.96486,43.04101,5.894264,11.01215,103.2084,21.12331,-13.82177,-5.849161,85.58811,14.619,14.348,10.885,0.1205699,GALAXY,STARFORMING,1237648675067265378
54.62281,47.90677,53.63295,11.29583,58.74612,245.7755,81.97849,-25.24687,-5.5387,38.71889,14.38,14.213,10.903,0.03276656,GALAXY,STARFORMING,1237648705138852052
27.90975,20.86251,64.72853,6.747338,10.89882,163.9482,28.64933,-17.21248,-6.783267,213.2234,13.954,13.718,10.155,0.1260104,GALAXY,STARFORMING,1237668650388750628
64.46643,46.96144,56.34485,12.42702,141.7323,328.198,106.1678,-40.39539,-7.362076,35.48312,15.108,14.651,11.79,0.03171449,GALAXY,STARFORMING,1237648704601981505
60.13551,45.61636,54.05849,6.69221,61.74375,233.2951,65.58344,-29.14795,-6.824159,45.30644,15.225,15.169,11.658,0.03529574,GALAXY,STARFORMING,1237648704602046963
38.2068,21.61734,65.6044,6.724136,15.81853,184.2122,49.51191,-25.28963,-8.7583,1,14.853,14.532,11.41,0.0934734,GALAXY,STARFORMING,1237648704602046868
148.9454,113.8712,307.8982,22.76701,41.38412,821.2685,179.7924,-33.51415,-12.27603,77.24756,13.235,13.05,9.024,0.05111897,GALAXY,STARFORMING,1237648703528698474
81.9082,57.48623,161.0048,13.14835,41.15174,464.5863,94.97888,-27.02287,-9.310521,76.59959,13.581,13.329,9.403,0.06155632,GALAXY,STARFORMING,1237668568784765345
135.6077,98.31647,126.4783,19.8628,644.898,958.4318,309.2368,-93.61744,-12.32775,28.69735,,,,0.03179228,GALAXY,STARBURST,1237668650926407988
63.378,57.03035,220.1308,13.48191,255.6201,268.6901,54.04617,-19.02194,-15.41005,92.7013,13.729,13.364,10.447,0.07456175,GALAXY,AGN,1237668650926342753
45.38924,42.45406,203.9618,9.905692,140.5606,254.2422,56.11596,-19.43124,-14.31726,176.766,13.245,12.237,9.286,0.1121572,GALAXY,AGN,1237648704065765998
90.56385,69.79689,276.611,14.80171,23.59035,635.7807,113.7757,-42.26661,-18.39067,132.0637,13.832,13.476,9.346,0.1134066,GALAXY,,1237668651463213633
46.51969,28.81477,119.9562,10.57753,17.52396,271.7247,56.87105,-15.00724,-6.905674,106.3399,13.571,13.338,9.632,0.09454351,GALAXY,STARFORMING,1237668649852535072
21.75009,18.66124,24.04972,6.250062,15.86502,82.85865,27.63292,-16.21739,-4.680833,60.742,15.356,15.163,12.059,0.05121886,GALAXY,STARFORMING,1237668649852535455
97.14655,64.57246,105.9005,19.01957,98.97634,449.2267,114.1637,-59.46099,-11.59502,71.28723,14.729,14.31,10.541,0.102556,GALAXY,STARBURST,1237668649852535063
73.86019,69.8987,118.8638,34.48237,184.2165,229.5728,60.81047,-8.126394,-3.763114,81.27179,13.668,13.606,10.739,0.02956784,GALAXY,AGN,1237648702991761737
23.35516,23.27912,33.51947,5.34961,15.23224,111.8276,31.41984,-18.3827,-5.395527,79.61081,15.296,15.183,11.475,0.07280156,GALAXY,STARFORMING,1237668649852600965
38.88495,29.93834,76.9387,15.16299,24.63992,140.4568,21.04894,-6.706648,-3.676799,55.40921,12.185,12.004,8.417,0.03283135,GALAXY,STARFORMING,1237668569321505253
37.69301,26.22284,78.177,6.670162,40.08807,206.845,50.10218,-32.08655,-11.97883,87.08668,14.944,14.751,10.838,0.1209966,GALAXY,STARFORMING,1237648702991631017
97.35629,76.20398,160.3,50.04631,116.9499,213.1992,53.95244,-6.007045,-4.291096,198.501,12.857,12.674,10.794,0.0944719,GALAXY,AGN,1237648702991696414
53.55538,33.76016,71.52312,6.195419,37.97726,222.7414,72.18241,-18.21288,-5.874116,51.01384,14.219,14.045,10.149,0.05152516,GALAXY,STARFORMING,1237668568247697799
50.25801,33.75943,106.3493,18.837,22.26936,79.96249,22.03414,-5.935459,-5.734048,185.51,13.422,13.258,10.406,0.1025163,GALAXY,AGN,1237668649852469671
83.594,68.94604,415.8307,32.46393,196.0334,569.2412,108.5819,-22.95887,-17.02953,184.8264,13.226,12.7,9.317,0.1240135,GALAXY,STARFORMING,1237668650389406083
73.55366,61.85175,218.5179,13.07624,33.71367,400.367,84.88775,-17.081,-9.586082,97.32951,13.608,13.376,9.653,0.1112765,GALAXY,STARFORMING,1237648703528763859
55.37371,41.60678,145.843,11.2486,48.76075,346.2952,79.23763,-25.77218,-11.10284,84.21055,14.01,13.762,9.886,0.0942629,GALAXY,STARFORMING,1237668650389340599
48.52839,44.71391,131.2749,24.78882,51.15111,120.5219,22.89108,-2.492568,-2.368259,212.8047,12.206,12.205,9.98,0.05811602,GALAXY,,1237668650389274821
65.32042,45.88001,144.0244,26.60179,107.8461,210.3017,48.57059,-7.082234,-4.788548,132.2565,12.92,12.756,9.818,0.06064306,GALAXY,STARFORMING,1237648704065569185
85.92992,59.83422,156.7762,10.96329,60.85278,483.3227,135.6742,-39.10751,-12.8254,58.53148,14.159,13.882,9.936,0.07384292,GALAXY,STARBURST,1237668569321374049
34.66521,27.36355,130.8689,6.65724,14.71452,223.1382,57.84882,-24.86892,-14.13095,55.34644,14.262,14.031,10.128,0.07467006,GALAXY,STARFORMING,1237668650926080443
63.27069,52.73632,142.5446,9.769476,19.04374,367.0387,87.57661,-24.91339,-9.652013,20.86547,13.902,13.758,10.081,0.04829329,GALAXY,STARFORMING,1237668650926145859
38.80175,25.18546,49.34308,5.931038,16.68056,183.5048,43.61832,-23.00284,-5.385155,36.57933,14.733,14.577,10.854,0.05759142,GALAXY,STARFORMING,1237668649315467817
237.1373,182.8242,606.6491,31.38936,118.6407,1712.974,411.858,-60.96446,-21.23803,107.2982,13.37,13.101,9.011,0.05750092,GALAXY,STARBURST,1237648703528435730
60.36989,38.18541,62.95493,8.215043,82.09523,255.5963,80.90182,-26.98261,-6.287114,54.83307,15.16,15.051,11.517,0.05140295,GALAXY,STARFORMING,1237668568247632155
109.2611,78.75118,233.8649,15.65487,36.93171,640.1552,129.8252,-28.30116,-10.43812,108.3466,13.649,13.494,9.834,0.05868592,GALAXY,STARFORMING,1237648703528436082
39.74235,32.37159,63.07663,18.47163,25.82589,93.11232,30.05626,-4.888452,-3.69926,80.23555,13.78,13.7,11.915,0.1077178,GALAXY,,1237668568247632341
44.45306,33.47238,117.1982,6.666378,17.89836,281.1671,58.30043,-23.84776,-10.11378,1,14.306,14.057,10.587,0.1291513,GALAXY,STARFORMING,1237648703528435908
52.18042,31.95876,145.6878,7.659863,21.28377,397.8356,83.53598,-29.40075,-10.53342,71.33111,13.81,13.492,9.472,0.1289186,GALAXY,STARFORMING,1237648703528436132
31.93395,24.80274,59.74126,5.73464,21.09096,201.6889,58.4071,-39.33413,-11.19726,65.56799,15.335,15.204,11.434,0.07262741,GALAXY,STARFORMING,1237668568247632230
31.16107,17.88735,55.19224,7.486028,10.54659,167.1815,41.74214,-18.77633,-5.624473,1,14.669,14.368,10.987,0.08301643,GALAXY,STARFORMING,1237668568784437730
101.5362,77.71267,186.7661,17.54787,122.053,591.5896,154.192,-79.62834,-25.12707,75.7177,14.833,14.348,10.335,0.09457996,GALAXY,STARBURST,1237668650389274802
51.7364,34.44676,109.4463,8.087238,13.79813,312.7369,106.6702,-15.91981,-5.365595,80.93108,13.711,13.502,9.786,0.05128392,GALAXY,STARFORMING,1237668569321308424
34.34787,20.56663,39.25446,6.424316,24.51904,144.5467,36.81321,-19.40819,-5.070139,39.68906,14.814,14.598,11.083,0.07223939,GALAXY,STARFORMING,1237668650389274987
75.98358,56.66221,207.9321,16.72149,28.96484,539.075,96.53884,-21.34454,-8.543793,129.7988,13.238,13.036,9.119,0.0591345,GALAXY,STARFORMING,1237648704065372740
28.4333,22.05592,179.9874,7.472594,18.72684,195.029,44.60765,-11.52997,-10.39609,19.87388,13.817,13.576,10.055,0.07382949,GALAXY,STARFORMING,1237668650389078469
62.71845,46.43976,136.9197,13.96064,17.73753,382.1077,75.63667,-23.98562,-8.82121,106.2306,13.61,13.394,9.623,0.06036052,GALAXY,STARFORMING,1237668568784437543
122.8457,81.48591,246.1222,21.60104,53.14184,725.94,143.7228,-27.14688,-9.159734,71.44155,13.248,13.086,9.068,0.06069593,GALAXY,STARFORMING,1237668568784503051
86.16787,61.41637,182.7998,13.60078,29.68592,515.6265,118.8956,-25.91084,-9.136115,84.75052,12.833,12.671,8.741,0.05774429,GALAXY,STARFORMING,1237668649852207600
29.14715,26.20163,102.8267,16.75802,48.91459,70.20062,15.63699,-2.290489,-3.272065,98.55461,12.925,12.789,10.275,0.09427731,GALAXY,,1237668649852207306
54.35844,36.48962,126.8996,8.542569,14.74777,333.9958,67.94749,-14.90269,-5.516788,21.5882,13.041,12.892,9.231,0.05174283,GALAXY,STARFORMING,1237668649852207640
62.66264,46.41451,180.0348,11.44062,27.63642,420.4322,79.49993,-39.51147,-16.75432,118.5921,14.177,13.758,9.841,0.1214288,GALAXY,STARBURST,1237648596651737639
63.43133,37.39437,90.58391,12.35329,43.10284,338.368,81.38351,-48.08749,-12.7761,85.2856,14.885,14.547,10.415,0.130165,GALAXY,STARBURST,1237648704065241525
33.78498,28.90628,116.7045,7.488651,22.36917,175.4998,36.9496,-18.11719,-11.8686,139.4351,14.494,14.235,11.041,0.1259629,GALAXY,STARFORMING,1237648703528305209
33.53759,27.03821,111.6602,8.828953,13.48208,196.0151,27.11343,-17.87955,-10.16935,346.276,13.864,13.473,9.804,0.1277058,GALAXY,STARFORMING,1237648703528370868
50.40225,35.33445,108.3061,8.821319,18.4479,282.5593,70.61748,-35.84984,-12.70765,92.55341,14.592,14.279,10.088,0.1239563,GALAXY,STARFORMING,1237648703528239532
76.57706,53.39016,103.991,12.71922,43.22628,345.1358,73.94389,-30.70135,-9.223814,69.93342,13.788,13.561,9.677,0.05862247,GALAXY,STARFORMING,1237648703528304991
122.3911,82.94277,234.1168,15.85798,52.8051,609.9298,153.4566,-36.12312,-13.54667,46.14879,13.952,13.767,10.167,0.05099463,GALAXY,STARFORMING,1237668568784240913
68.44808,45.3734,121.1213,18.27879,35.87571,386.8975,80.83421,-36.67375,-11.82207,99.56373,13.989,13.673,9.587,0.09518528,GALAXY,STARFORMING,1237648702991368573
170.3484,125.2713,489.0815,23.27112,46.29306,1291.529,281.0909,-31.10283,-11.80906,76.453,12.67,12.468,8.423,0.05777124,GALAXY,STARFORMING,1237648703528239502
94.54942,80.54514,183.1698,17.46555,113.4666,606.2414,154.2907,-76.57065,-22.36365,60.10615,,,,0.1321409,GALAXY,STARBURST,1237648703528304739
84.54128,56.10138,150.9316,13.6719,26.03911,419.6845,92.51408,-29.07944,-10.45469,45.986,13.779,13.587,9.765,0.05848505,GALAXY,STARFORMING,1237648703528239352
53.55832,42.1083,125.4137,16.74137,78.53644,200.2275,38.00068,-16.51632,-10.57852,104.0199,13.332,13.047,9.442,0.1204123,GALAXY,AGN,1237668649315139787
50.62789,35.84706,78.31754,19.68248,121.07,124.0111,29.93907,-5.307548,-3.040075,78.30563,13.808,13.739,11.074,0.05611989,GALAXY,,1237648703528239345
24.62887,16.69186,22.25373,4.355823,34.54134,104.5373,32.68005,-21.62629,-5.583714,25.99601,15.574,15.629,12.345,0.05510221,GALAXY,STARFORMING,1237668568247304543
73.83879,52.83452,163.2211,8.209867,18.10079,522.389,117.0763,-27.37013,-8.373437,57.26805,14.145,14.017,10.122,0.05535642,GALAXY,STARFORMING,1237668648778269020
22.5251,16.03403,85.76135,11.94979,26.60542,68.34889,21.03301,-5.151175,-6.07448,147.0677,13.848,13.581,11.414,0.1167837,GALAXY,AGN,1237648703527911965
30.26115,23.82343,39.93877,10.0751,100.9325,143.792,49.07752,-9.045062,-2.681484,34.28092,14.337,14.245,12.114,0.0846625,GALAXY,STARFORMING,1237655549666525421
28.23063,20.43121,47.68403,5.172084,8.085272,127.5321,30.23845,-16.87836,-6.235208,1,14.991,15.148,11.423,0.06800771,GALAXY,STARFORMING,1237648675604267318
38.16225,29.47856,101.4217,7.598943,9.517223,210.7837,42.41354,-18.80065,-8.60867,137.8435,14.408,14.189,11.091,0.100911,GALAXY,STARFORMING,1237648675067134282
41.48211,28.80907,84.63111,10.7681,21.91183,260.5073,55.95002,-28.35403,-8.884747,177.3767,14.581,14.208,10.393,0.1393154,GALAXY,STARFORMING,1237648674530394376
29.05852,13.62021,43.77361,6.342999,11.93391,120.0943,31.30242,-14.73029,-5.912789,60.86579,14.72,14.595,11.018,0.08352029,GALAXY,STARFORMING,1237668650388554166
309.7153,226.3998,298.7865,51.50547,883.0031,1756.644,532.7183,-102.7688,-17.79596,52.67613,14.738,14.471,10.86,0.050244,GALAXY,STARBURST,1237648675067592710
